high,low,open,close,volume,datetime
420.8561654903782,350.03315535928283,350.03315535928283,420.8561654903782,543,2020-10-25 00:00:00
418.1551810280897,355.4579401152672,355.4579401152672,418.1551810280897,543,2020-10-26 00:00:00
416.59856299164176,361.2794908095806,361.2794908095806,416.59856299164176,466,2020-10-27 00:00:00
421.9736901408726,351.3287687744458,351.3287687744458,421.9736901408726,561,2020-10-28 00:00:00
414.8261302390837,347.21493419138494,347.21493419138494,414.8261302390837,575,2020-10-29 00:00:00
422.4948634836331,345.2049336759363,345.2049336759363,422.4948634836331,507,2020-10-30 00:00:00
414.627548919893,338.3584281159601,338.3584281159601,414.627548919893,553,2020-10-31 00:00:00
407.6745104034778,332.2638625210073,332.2638625210073,407.6745104034778,646,2020-11-01 00:00:00
408.5860723003594,324.5732442315875,324.5732442315875,408.5860723003594,675,2020-11-02 00:00:00
418.44271282027137,320.9842067173618,320.9842067173618,418.44271282027137,675,2020-11-03 00:00:00
418.0540721355154,312.5028837455778,312.5028837455778,418.0540721355154,578,2020-11-04 00:00:00
412.4674021820627,318.86645748455646,318.86645748455646,412.4674021820627,491,2020-11-05 00:00:00
414.87527081009847,314.77431587439327,314.77431587439327,414.87527081009847,451,2020-11-06 00:00:00
418.51662665126884,313.955921875207,313.955921875207,418.51662665126884,524,2020-11-07 00:00:00
423.8642218656748,304.7276292538357,304.7276292538357,423.8642218656748,430,2020-11-08 00:00:00
428.43953869377094,298.4470469897124,298.4470469897124,428.43953869377094,338,2020-11-09 00:00:00
423.01746100921883,293.75520983051206,293.75520983051206,423.01746100921883,304,2020-11-10 00:00:00
421.47574382137174,285.5144542789915,285.5144542789915,421.47574382137174,253,2020-11-11 00:00:00
422.9879838104022,279.4398390541633,279.4398390541633,422.9879838104022,326,2020-11-12 00:00:00
422.8462427154322,286.3212934518073,286.3212934518073,422.8462427154322,229,2020-11-13 00:00:00
431.1063897270495,294.6940117865384,294.6940117865384,431.1063897270495,295,2020-11-14 00:00:00
434.90638055120496,301.8406916733904,301.8406916733904,434.90638055120496,251,2020-11-15 00:00:00
430.0473912966932,310.02397342967583,310.02397342967583,430.0473912966932,321,2020-11-16 00:00:00
431.7660953475817,314.94271940807187,314.94271940807187,431.7660953475817,269,2020-11-17 00:00:00
430.97589404989276,311.9171395036354,311.9171395036354,430.97589404989276,305,2020-11-18 00:00:00
435.7788448891641,321.2022643711099,321.2022643711099,435.7788448891641,354,2020-11-19 00:00:00
440.681127271581,312.70903619636016,312.70903619636016,440.681127271581,416,2020-11-20 00:00:00
441.5286680922719,313.89211963031823,313.89211963031823,441.5286680922719,514,2020-11-21 00:00:00
432.2205467475579,311.7697331683861,311.7697331683861,432.2205467475579,526,2020-11-22 00:00:00
441.289789114869,320.47262322463246,320.47262322463246,441.289789114869,568,2020-11-23 00:00:00
449.160601476742,327.7988109531269,327.7988109531269,449.160601476742,605,2020-11-24 00:00:00
454.28863185011994,329.3941864006745,329.3941864006745,454.28863185011994,661,2020-11-25 00:00:00
445.21589684276904,334.4723942849839,334.4723942849839,445.21589684276904,588,2020-11-26 00:00:00
447.2962613842013,341.8917897995952,341.8917897995952,447.2962613842013,619,2020-11-27 00:00:00
445.9429808897327,340.7277963949183,340.7277963949183,445.9429808897327,654,2020-11-28 00:00:00
444.27099084585296,343.81659160202815,343.81659160202815,444.27099084585296,611,2020-11-29 00:00:00
442.77206434955053,346.42720956780744,346.42720956780744,442.77206434955053,621,2020-11-30 00:00:00
447.37545751332175,347.073672859879,347.073672859879,447.37545751332175,653,2020-12-01 00:00:00
452.1260349928539,345.31723756401186,345.31723756401186,452.1260349928539,654,2020-12-02 00:00:00
449.9479924557762,346.42451252439884,346.42451252439884,449.9479924557762,721,2020-12-03 00:00:00
459.6125193591985,342.3163950631116,342.3163950631116,459.6125193591985,798,2020-12-04 00:00:00
453.830717889271,339.83750331670217,339.83750331670217,453.830717889271,795,2020-12-05 00:00:00
462.35942669756776,337.5369551625799,337.5369551625799,462.35942669756776,895,2020-12-06 00:00:00
454.0284090249055,340.2266564442293,340.2266564442293,454.0284090249055,907,2020-12-07 00:00:00
464.0000671111075,330.30483456528725,330.30483456528725,464.0000671111075,971,2020-12-08 00:00:00
471.062011319116,329.66078307009946,329.66078307009946,471.062011319116,907,2020-12-09 00:00:00
461.9194672835906,320.21227506713853,320.21227506713853,461.9194672835906,839,2020-12-10 00:00:00
463.26787637793757,324.8202117464215,324.8202117464215,463.26787637793757,886,2020-12-11 00:00:00
458.507898403963,322.69485216225235,322.69485216225235,458.507898403963,938,2020-12-12 00:00:00
461.8865557304166,313.52058248732465,313.52058248732465,461.8865557304166,909,2020-12-13 00:00:00
456.7341474005849,314.39724334733353,314.39724334733353,456.7341474005849,821,2020-12-14 00:00:00
466.02975845793213,322.0431473381128,322.0431473381128,466.02975845793213,795,2020-12-15 00:00:00
465.11640869645237,318.5802934423814,318.5802934423814,465.11640869645237,857,2020-12-16 00:00:00
473.53826876610043,318.8597029449382,318.8597029449382,473.53826876610043,941,2020-12-17 00:00:00
466.6792370018357,325.17113887364974,325.17113887364974,466.6792370018357,928,2020-12-18 00:00:00
459.39536038127665,318.8357662103554,318.8357662103554,459.39536038127665,1023,2020-12-19 00:00:00
455.88375223115656,309.04064485265667,309.04064485265667,455.88375223115656,1121,2020-12-20 00:00:00
457.02195198439483,307.89550483910466,307.89550483910466,457.02195198439483,1077,2020-12-21 00:00:00
454.7215538993332,310.95191488290686,310.95191488290686,454.7215538993332,987,2020-12-22 00:00:00
456.6442399170816,313.9469598574915,313.9469598574915,456.6442399170816,1035,2020-12-23 00:00:00
459.34949195407313,323.2196093120766,323.2196093120766,459.34949195407313,966,2020-12-24 00:00:00
458.36727956607507,323.7344482001933,323.7344482001933,458.36727956607507,1010,2020-12-25 00:00:00
462.7816779045656,326.3093336270553,326.3093336270553,462.7816779045656,978,2020-12-26 00:00:00
457.0897159609456,326.93131175088496,326.93131175088496,457.0897159609456,960,2020-12-27 00:00:00
456.83314788456386,320.6325251527752,320.6325251527752,456.83314788456386,917,2020-12-28 00:00:00
446.96664876008776,330.4728892485043,330.4728892485043,446.96664876008776,932,2020-12-29 00:00:00
439.92115928644665,326.2644971999054,326.2644971999054,439.92115928644665,937,2020-12-30 00:00:00
448.1028642259833,334.968824019691,334.968824019691,448.1028642259833,893,2020-12-31 00:00:00
447.5117026582285,336.88312744817426,336.88312744817426,447.5117026582285,857,2021-01-01 00:00:00
454.5536007895478,339.4871941016884,339.4871941016884,454.5536007895478,794,2021-01-02 00:00:00
462.38578206019656,329.54779197670956,329.54779197670956,462.38578206019656,848,2021-01-03 00:00:00
457.8317736331936,336.37391776689196,336.37391776689196,457.8317736331936,862,2021-01-04 00:00:00
461.58482795363324,333.5532280699835,333.5532280699835,461.58482795363324,820,2021-01-05 00:00:00
466.0137233365648,330.19429644168673,330.19429644168673,466.0137233365648,897,2021-01-06 00:00:00
456.88247951024016,339.9863213396722,339.9863213396722,456.88247951024016,816,2021-01-07 00:00:00
460.5915988811163,341.5997980293177,341.5997980293177,460.5915988811163,803,2021-01-08 00:00:00
451.7551940007675,342.9702326615623,342.9702326615623,451.7551940007675,836,2021-01-09 00:00:00
451.95858720362014,350.27743594247636,350.27743594247636,451.95858720362014,788,2021-01-10 00:00:00
449.99909846948447,358.70901238121326,358.70901238121326,449.99909846948447,736,2021-01-11 00:00:00
448.04728155748927,351.91203512271437,351.91203512271437,448.04728155748927,747,2021-01-12 00:00:00
444.8428087613044,355.9804893120416,355.9804893120416,444.8428087613044,830,2021-01-13 00:00:00
445.69511024929255,360.7352090753465,360.7352090753465,445.69511024929255,813,2021-01-14 00:00:00
435.7081672218224,350.9642082625582,350.9642082625582,435.7081672218224,769,2021-01-15 00:00:00
434.4057233355184,344.69751282285324,344.69751282285324,434.4057233355184,703,2021-01-16 00:00:00
442.6604488492745,344.7349146028646,344.7349146028646,442.6604488492745,650,2021-01-17 00:00:00
449.02959291506545,348.35740027467074,348.35740027467074,449.02959291506545,733,2021-01-18 00:00:00
458.6802654945281,350.3295896433929,350.3295896433929,458.6802654945281,666,2021-01-19 00:00:00
466.6801755175372,353.2165967290187,353.2165967290187,466.6801755175372,722,2021-01-20 00:00:00
458.6825748318555,362.21626038979196,362.21626038979196,458.6825748318555,813,2021-01-21 00:00:00
448.8098421127396,371.43468914196836,371.43468914196836,448.8098421127396,750,2021-01-22 00:00:00
447.1044126690298,371.31747001226006,371.31747001226006,447.1044126690298,674,2021-01-23 00:00:00
440.13284605910206,366.85747989054425,366.85747989054425,440.13284605910206,759,2021-01-24 00:00:00
443.6767172996228,358.9271658104192,358.9271658104192,443.6767172996228,746,2021-01-25 00:00:00
452.32386432745113,359.18710607412794,359.18710607412794,452.32386432745113,707,2021-01-26 00:00:00
452.26404460779133,356.4789111154072,356.4789111154072,452.26404460779133,737,2021-01-27 00:00:00
451.633762287085,361.1891759160092,361.1891759160092,451.633762287085,695,2021-01-28 00:00:00
446.2882557872422,363.900810629965,363.900810629965,446.2882557872422,684,2021-01-29 00:00:00
446.25776604034166,357.35734570456896,357.35734570456896,446.25776604034166,780,2021-01-30 00:00:00
447.51529207857965,366.7511508248099,366.7511508248099,447.51529207857965,703,2021-01-31 00:00:00
441.1439254235138,366.5092348951475,366.5092348951475,441.1439254235138,618,2021-02-01 00:00:00
449.008131062146,358.3324007774422,358.3324007774422,449.008131062146,597,2021-02-02 00:00:00
452.59231376310936,357.55070097795794,357.55070097795794,452.59231376310936,667,2021-02-03 00:00:00
453.81310840549884,353.02496201768616,353.02496201768616,453.81310840549884,743,2021-02-04 00:00:00
444.0818171541677,355.24667497161204,355.24667497161204,444.0818171541677,811,2021-02-05 00:00:00
445.46940313130744,353.05427819531775,353.05427819531775,445.46940313130744,851,2021-02-06 00:00:00
447.81674717786524,362.3343043469572,362.3343043469572,447.81674717786524,879,2021-02-07 00:00:00
439.7384272516553,369.1105444639099,369.1105444639099,439.7384272516553,901,2021-02-08 00:00:00
446.61603914443134,371.81842257944413,371.81842257944413,446.61603914443134,1000,2021-02-09 00:00:00
437.0060022368903,376.4414314442224,376.4414314442224,437.0060022368903,1000,2021-02-10 00:00:00
433.53228856806277,371.47620687746905,371.47620687746905,433.53228856806277,981,2021-02-11 00:00:00
428.90222811086596,366.40024646409836,366.40024646409836,428.90222811086596,952,2021-02-12 00:00:00
432.23211019734947,372.0849629476579,372.0849629476579,432.23211019734947,1046,2021-02-13 00:00:00
431.17063032064715,380.65210169732626,380.65210169732626,431.17063032064715,963,2021-02-14 00:00:00
433.1905462894325,383.89049093536295,383.89049093536295,433.1905462894325,885,2021-02-15 00:00:00
433.26663207482056,386.8423747338001,386.8423747338001,433.26663207482056,974,2021-02-16 00:00:00
442.8981821816781,395.48335260596775,395.48335260596775,442.8981821816781,1003,2021-02-17 00:00:00
444.4379241669829,401.04545198061743,401.04545198061743,444.4379241669829,978,2021-02-18 00:00:00
443.9007477820075,406.39941433709174,406.39941433709174,443.9007477820075,1069,2021-02-19 00:00:00
443.2434772039332,403.34222366618656,403.34222366618656,443.2434772039332,1047,2021-02-20 00:00:00
447.71715300943686,412.256568293309,412.256568293309,447.71715300943686,1120,2021-02-21 00:00:00
452.67208288525217,418.74665271028476,418.74665271028476,452.67208288525217,1194,2021-02-22 00:00:00
447.0268208731392,417.4859373562152,417.4859373562152,447.0268208731392,1230,2021-02-23 00:00:00
438.67745320347694,410.48204494303315,410.48204494303315,438.67745320347694,1148,2021-02-24 00:00:00
434.87505881306134,415.72493170950474,415.72493170950474,434.87505881306134,1209,2021-02-25 00:00:00
432.75155429775214,418.5111321677429,418.5111321677429,432.75155429775214,1187,2021-02-26 00:00:00
424.49194570739917,422.8686763112333,422.8686763112333,424.49194570739917,1141,2021-02-27 00:00:00
429.1952645798458,427.2501819901085,427.2501819901085,429.1952645798458,1124,2021-02-28 00:00:00
430.2077785977987,421.11450737927925,421.11450737927925,430.2077785977987,1081,2021-03-01 00:00:00
434.44776390795045,426.7489754168271,426.7489754168271,434.44776390795045,1013,2021-03-02 00:00:00
430.4785422094299,421.8509295585872,421.8509295585872,430.4785422094299,955,2021-03-03 00:00:00
438.9109383201374,423.6050621868972,423.6050621868972,438.9109383201374,986,2021-03-04 00:00:00
430.5807642673847,427.6621489761779,427.6621489761779,430.5807642673847,923,2021-03-05 00:00:00
424.8163820515765,424.73019136659565,424.73019136659565,424.8163820515765,950,2021-03-06 00:00:00
431.29953229615336,426.47905537942813,426.47905537942813,431.29953229615336,947,2021-03-07 00:00:00
436.0161724498518,430.41820042471824,430.41820042471824,436.0161724498518,963,2021-03-08 00:00:00
435.0461967400049,432.465648126856,432.465648126856,435.0461967400049,984,2021-03-09 00:00:00
425.7359247853612,425.52558174230495,425.7359247853612,425.52558174230495,931,2021-03-10 00:00:00
428.51162356295913,420.21304580362363,428.51162356295913,420.21304580362363,865,2021-03-11 00:00:00
436.0217763818043,419.0800982689326,436.0217763818043,419.0800982689326,955,2021-03-12 00:00:00
428.6381052984458,409.50162321751515,428.6381052984458,409.50162321751515,923,2021-03-13 00:00:00
438.33684761431175,408.00243366359206,438.33684761431175,408.00243366359206,906,2021-03-14 00:00:00
437.58414745799655,413.06022298833324,437.58414745799655,413.06022298833324,975,2021-03-15 00:00:00
441.6474322223813,406.04176492813593,441.6474322223813,406.04176492813593,884,2021-03-16 00:00:00
437.7571781282795,399.5130137509925,437.7571781282795,399.5130137509925,970,2021-03-17 00:00:00
441.47253732653724,402.91916619131604,441.47253732653724,402.91916619131604,1018,2021-03-18 00:00:00
441.5384167027397,411.75763838484033,441.5384167027397,411.75763838484033,1103,2021-03-19 00:00:00
448.93523069963334,405.96138003816395,448.93523069963334,405.96138003816395,1040,2021-03-20 00:00:00
440.55276251694573,405.9186075709915,440.55276251694573,405.9186075709915,1019,2021-03-21 00:00:00
431.0189823832158,403.49834637904684,431.0189823832158,403.49834637904684,1065,2021-03-22 00:00:00
421.99406495105137,400.9556971602946,421.99406495105137,400.9556971602946,1089,2021-03-23 00:00:00
417.28342933560856,398.036069728132,417.28342933560856,398.036069728132,1132,2021-03-24 00:00:00
413.2709129079452,394.04315360838626,413.2709129079452,394.04315360838626,1089,2021-03-25 00:00:00
410.55288507210923,388.8274702873548,410.55288507210923,388.8274702873548,1047,2021-03-26 00:00:00
406.3509379889612,395.87758051151326,406.3509379889612,395.87758051151326,1032,2021-03-27 00:00:00
411.1909071501551,398.7583375886721,411.1909071501551,398.7583375886721,991,2021-03-28 00:00:00
416.9769503706809,390.57476594418176,416.9769503706809,390.57476594418176,1062,2021-03-29 00:00:00
424.9670155652507,387.97978917446096,424.9670155652507,387.97978917446096,1008,2021-03-30 00:00:00
425.9036492681993,391.11842730015985,425.9036492681993,391.11842730015985,1026,2021-03-31 00:00:00
416.3540135915976,400.65775432843174,416.3540135915976,400.65775432843174,1124,2021-04-01 00:00:00
411.0933051884101,400.8203728426183,411.0933051884101,400.8203728426183,1217,2021-04-02 00:00:00
414.0171997328665,399.84474143103415,414.0171997328665,399.84474143103415,1156,2021-04-03 00:00:00
412.9301158691738,397.3401119968427,412.9301158691738,397.3401119968427,1127,2021-04-04 00:00:00
410.17085787117094,391.76989497214345,410.17085787117094,391.76989497214345,1079,2021-04-05 00:00:00
417.2133238713847,395.68153593834126,417.2133238713847,395.68153593834126,1109,2021-04-06 00:00:00
415.05371441432123,401.8553861089641,415.05371441432123,401.8553861089641,1066,2021-04-07 00:00:00
423.55541669878795,398.73717965187944,423.55541669878795,398.73717965187944,1057,2021-04-08 00:00:00
431.3471872873676,402.5242285046113,431.3471872873676,402.5242285046113,1097,2021-04-09 00:00:00
427.39044329405675,407.14341425535497,427.39044329405675,407.14341425535497,1095,2021-04-10 00:00:00
417.63897972196344,415.8695951501644,417.63897972196344,415.8695951501644,1015,2021-04-11 00:00:00
421.91898881545376,408.8940206939112,408.8940206939112,421.91898881545376,975,2021-04-12 00:00:00
428.72324542150915,416.5154515379823,416.5154515379823,428.72324542150915,965,2021-04-13 00:00:00
426.87061922783397,417.47991363337405,417.47991363337405,426.87061922783397,1040,2021-04-14 00:00:00
418.71941981782874,412.20561634076876,412.20561634076876,418.71941981782874,1048,2021-04-15 00:00:00
416.2046241655807,410.82002941276994,416.2046241655807,410.82002941276994,975,2021-04-16 00:00:00
412.64492577877945,408.8170561132851,412.64492577877945,408.8170561132851,958,2021-04-17 00:00:00
409.17840040015346,403.4691075685246,409.17840040015346,403.4691075685246,858,2021-04-18 00:00:00
413.96209663455056,394.49862994810644,413.96209663455056,394.49862994810644,934,2021-04-19 00:00:00
413.36358876290575,398.7079103415547,413.36358876290575,398.7079103415547,990,2021-04-20 00:00:00
423.22120814515296,406.376341364105,423.22120814515296,406.376341364105,1007,2021-04-21 00:00:00
415.801993049837,411.3113848733116,415.801993049837,411.3113848733116,971,2021-04-22 00:00:00
420.6679735241484,406.1275489053994,420.6679735241484,406.1275489053994,939,2021-04-23 00:00:00
420.605223077639,414.4956042068403,420.605223077639,414.4956042068403,873,2021-04-24 00:00:00
420.66673584244785,413.93694136482645,413.93694136482645,420.66673584244785,807,2021-04-25 00:00:00
418.064511779589,416.3665471192427,416.3665471192427,418.064511779589,801,2021-04-26 00:00:00
416.39750727210304,409.5573682251102,409.5573682251102,416.39750727210304,848,2021-04-27 00:00:00
418.8574449218692,409.118872794511,409.118872794511,418.8574449218692,903,2021-04-28 00:00:00
1001.1229525277056,403.01253020517964,403.01253020517964,413.20532435464963,850,2021-04-29 00:00:00
409.56637228749287,397.7396049008329,397.7396049008329,409.56637228749287,876,2021-04-30 00:00:00
404.0760289909794,404.0099153802951,404.0760289909794,404.0099153802951,953,2021-05-01 00:00:00
407.2083444822478,401.4672605355656,401.4672605355656,407.2083444822478,865,2021-05-02 00:00:00
417.1128877926975,392.35988298688807,392.35988298688807,417.1128877926975,875,2021-05-03 00:00:00
424.18220861419434,387.2267913910847,387.2267913910847,424.18220861419434,939,2021-05-04 00:00:00
414.6702530713376,384.71103928455614,384.71103928455614,414.6702530713376,994,2021-05-05 00:00:00
420.09866191584575,387.6681919711294,387.6681919711294,420.09866191584575,1063,2021-05-06 00:00:00
415.1678633604996,378.24479461209063,378.24479461209063,415.1678633604996,1117,2021-05-07 00:00:00
406.06868783262144,388.09095109647205,388.09095109647205,406.06868783262144,1094,2021-05-08 00:00:00
411.6406321975286,394.8216782023022,394.8216782023022,411.6406321975286,1091,2021-05-09 00:00:00
409.0824864596651,394.801909466015,394.801909466015,409.0824864596651,1083,2021-05-10 00:00:00
401.358486141476,400.0441658296877,401.358486141476,400.0441658296877,1174,2021-05-11 00:00:00
401.417834781596,394.5996918065236,401.417834781596,394.5996918065236,1157,2021-05-12 00:00:00
407.0503082886772,393.9753471108807,407.0503082886772,393.9753471108807,1242,2021-05-13 00:00:00
403.78238348276494,394.16260548510115,403.78238348276494,394.16260548510115,1226,2021-05-14 00:00:00
396.15416938401444,388.5591688616699,396.15416938401444,388.5591688616699,1154,2021-05-15 00:00:00
397.4270327959167,393.6379117716147,393.6379117716147,397.4270327959167,1130,2021-05-16 00:00:00
391.7493607941835,383.8961290991889,383.8961290991889,391.7493607941835,1167,2021-05-17 00:00:00
385.7235332866396,379.6831725624861,379.6831725624861,385.7235332866396,1109,2021-05-18 00:00:00
385.6404965471755,375.52209036515666,375.52209036515666,385.6404965471755,1150,2021-05-19 00:00:00
381.01560532388424,379.616760751729,381.01560532388424,379.616760751729,1126,2021-05-20 00:00:00
377.7202444956525,369.755216407251,377.7202444956525,369.755216407251,1220,2021-05-21 00:00:00
376.4053776226507,368.08094396147004,376.4053776226507,368.08094396147004,1198,2021-05-22 00:00:00
377.36460496659396,372.2916259380116,377.36460496659396,372.2916259380116,1240,2021-05-23 00:00:00
377.7044588845043,370.5617365389137,370.5617365389137,377.7044588845043,1250,2021-05-24 00:00:00
377.35302160756095,371.4321461428122,377.35302160756095,371.4321461428122,1190,2021-05-25 00:00:00
371.76244093391415,370.2107216910355,370.2107216910355,371.76244093391415,1155,2021-05-26 00:00:00
367.14826168971535,365.1857505669201,365.1857505669201,367.14826168971535,1220,2021-05-27 00:00:00
376.1066998522964,358.6088919816625,358.6088919816625,376.1066998522964,1174,2021-05-28 00:00:00
374.3705008457593,360.1978020297375,360.1978020297375,374.3705008457593,1255,2021-05-29 00:00:00
382.0215748473253,369.45525586178417,369.45525586178417,382.0215748473253,1185,2021-05-30 00:00:00
388.9597026334165,375.5537355126569,375.5537355126569,388.9597026334165,1108,2021-05-31 00:00:00
389.7750679197943,379.64516335828205,379.64516335828205,389.7750679197943,1158,2021-06-01 00:00:00
398.18112108955245,382.14995667961824,382.14995667961824,398.18112108955245,1124,2021-06-02 00:00:00
395.6032567142297,375.15817262778455,375.15817262778455,395.6032567142297,1116,2021-06-03 00:00:00
388.9646124954791,369.26273929474945,369.26273929474945,388.9646124954791,1077,2021-06-04 00:00:00
390.4863991186378,364.27671160106354,364.27671160106354,390.4863991186378,1003,2021-06-05 00:00:00
394.6436080811504,356.24338880632496,356.24338880632496,394.6436080811504,950,2021-06-06 00:00:00
396.513978963826,346.26877445710164,346.26877445710164,396.513978963826,966,2021-06-07 00:00:00
405.1815623944452,348.35386945891594,348.35386945891594,405.1815623944452,1009,2021-06-08 00:00:00
411.8011238389582,343.4790118413783,343.4790118413783,411.8011238389582,1063,2021-06-09 00:00:00
402.60906658481514,352.6937395510082,352.6937395510082,402.60906658481514,1070,2021-06-10 00:00:00
406.5093050240215,349.4614709939373,349.4614709939373,406.5093050240215,1005,2021-06-11 00:00:00
412.5003511882294,344.3286341696888,344.3286341696888,412.5003511882294,945,2021-06-12 00:00:00
420.64630597591054,354.31959523778653,354.31959523778653,420.64630597591054,986,2021-06-13 00:00:00
425.0926294284686,351.94512686670186,351.94512686670186,425.0926294284686,956,2021-06-14 00:00:00
421.04287854115984,343.76714931561753,343.76714931561753,421.04287854115984,898,2021-06-15 00:00:00
426.7639431108412,348.5778330604295,348.5778330604295,426.7639431108412,938,2021-06-16 00:00:00
434.09682812390434,357.5221345431117,357.5221345431117,434.09682812390434,852,2021-06-17 00:00:00
425.95238913358065,367.3461141484646,367.3461141484646,425.95238913358065,776,2021-06-18 00:00:00
424.4677233032445,365.26089140242567,365.26089140242567,424.4677233032445,858,2021-06-19 00:00:00
417.46031883569157,362.9738237438067,362.9738237438067,417.46031883569157,799,2021-06-20 00:00:00
417.661688376695,369.2700626587101,369.2700626587101,417.661688376695,868,2021-06-21 00:00:00
423.9054817543673,369.21195056488654,369.21195056488654,423.9054817543673,922,2021-06-22 00:00:00
433.53987642532775,362.4197195020875,362.4197195020875,433.53987642532775,960,2021-06-23 00:00:00
428.68425495092475,363.49527690402203,363.49527690402203,428.68425495092475,1042,2021-06-24 00:00:00
430.5281564477185,358.4368248764467,358.4368248764467,430.5281564477185,1129,2021-06-25 00:00:00
426.94167169936316,360.79027400981994,360.79027400981994,426.94167169936316,1185,2021-06-26 00:00:00
430.5296453184023,365.78635908220264,365.78635908220264,430.5296453184023,1183,2021-06-27 00:00:00
432.6687210585552,371.0798477425883,371.0798477425883,432.6687210585552,1172,2021-06-28 00:00:00
426.22121321199626,370.02610902867275,370.02610902867275,426.22121321199626,1115,2021-06-29 00:00:00
417.4818309885787,368.4645799335429,368.4645799335429,417.4818309885787,1102,2021-06-30 00:00:00
413.58216248303484,367.0914176727008,367.0914176727008,413.58216248303484,1195,2021-07-01 00:00:00
423.2887078010846,357.87693593693086,357.87693593693086,423.2887078010846,1193,2021-07-02 00:00:00
430.6097128611968,362.24678929001635,362.24678929001635,430.6097128611968,1222,2021-07-03 00:00:00
432.53918080765493,367.07829376472336,367.07829376472336,432.53918080765493,1265,2021-07-04 00:00:00
426.5191968657105,374.557993626436,374.557993626436,426.5191968657105,1263,2021-07-05 00:00:00
423.4294790776198,380.00804443624537,380.00804443624537,423.4294790776198,1200,2021-07-06 00:00:00
416.84181030542504,372.1537705531533,372.1537705531533,416.84181030542504,1195,2021-07-07 00:00:00
408.5364202454331,367.03200248463924,367.03200248463924,408.5364202454331,1291,2021-07-08 00:00:00
412.5814252413812,359.2981384873539,359.2981384873539,412.5814252413812,1375,2021-07-09 00:00:00
405.2198077162202,349.5881514066629,349.5881514066629,405.2198077162202,1444,2021-07-10 00:00:00
401.6068832037027,354.647285439432,354.647285439432,401.6068832037027,1466,2021-07-11 00:00:00
397.15346552932164,361.30960341064167,361.30960341064167,397.15346552932164,1496,2021-07-12 00:00:00
405.9537662336323,361.05021582943294,361.05021582943294,405.9537662336323,1584,2021-07-13 00:00:00
413.0590102978513,367.6680111166032,367.6680111166032,413.0590102978513,1557,2021-07-14 00:00:00
407.4105408262341,370.6609025055761,370.6609025055761,407.4105408262341,1497,2021-07-15 00:00:00
402.2839663985884,370.56476775459265,370.56476775459265,402.2839663985884,1498,2021-07-16 00:00:00
395.50171763409145,380.5492147117292,380.5492147117292,395.50171763409145,1472,2021-07-17 00:00:00
388.50709474672715,388.2480138796916,388.50709474672715,388.2480138796916,1526,2021-07-18 00:00:00
397.3410499146536,387.16407656984154,397.3410499146536,387.16407656984154,1526,2021-07-19 00:00:00
403.14212891747286,391.03090250232754,403.14212891747286,391.03090250232754,1426,2021-07-20 00:00:00
402.2650514171634,387.5051186176883,402.2650514171634,387.5051186176883,1364,2021-07-21 00:00:00
397.23677778406255,377.67564437471003,397.23677778406255,377.67564437471003,1328,2021-07-22 00:00:00
388.5863601618073,378.8749248676504,388.5863601618073,378.8749248676504,1282,2021-07-23 00:00:00
380.4176951214641,374.8349611951018,380.4176951214641,374.8349611951018,1312,2021-07-24 00:00:00
375.81359367697604,374.53426896956097,375.81359367697604,374.53426896956097,1296,2021-07-25 00:00:00
385.6238250006792,372.0595401138068,385.6238250006792,372.0595401138068,1327,2021-07-26 00:00:00
379.78367721635533,363.75498790531,379.78367721635533,363.75498790531,1243,2021-07-27 00:00:00
383.3723401704327,372.84938619117594,383.3723401704327,372.84938619117594,1218,2021-07-28 00:00:00
392.6524266567644,364.90034331821977,392.6524266567644,364.90034331821977,1259,2021-07-29 00:00:00
394.4539549619128,367.6936098548285,394.4539549619128,367.6936098548285,1325,2021-07-30 00:00:00
392.83108580968457,360.3032537990507,392.83108580968457,360.3032537990507,1285,2021-07-31 00:00:00
398.59035763291405,357.7940045665721,398.59035763291405,357.7940045665721,1288,2021-08-01 00:00:00
408.0474540626967,358.93862699325933,408.0474540626967,358.93862699325933,1250,2021-08-02 00:00:00
414.1944353883759,356.70689267695207,414.1944353883759,356.70689267695207,1248,2021-08-03 00:00:00
406.6464624399286,357.1601110516803,406.6464624399286,357.1601110516803,1292,2021-08-04 00:00:00
410.8118591595063,362.98121726840526,410.8118591595063,362.98121726840526,1391,2021-08-05 00:00:00
411.0477854116256,353.53777623091247,411.0477854116256,353.53777623091247,1354,2021-08-06 00:00:00
405.38040760794297,344.53142628745826,405.38040760794297,344.53142628745826,1436,2021-08-07 00:00:00
403.1341594110177,348.61007322657883,403.1341594110177,348.61007322657883,1445,2021-08-08 00:00:00
406.4627915715431,340.1394257853141,406.4627915715431,340.1394257853141,1346,2021-08-09 00:00:00
412.64507897417417,331.07810939476354,412.64507897417417,331.07810939476354,1430,2021-08-10 00:00:00
411.7599293105076,326.31844637441895,411.7599293105076,326.31844637441895,1458,2021-08-11 00:00:00
407.92596372051696,325.87668289505547,407.92596372051696,325.87668289505547,1495,2021-08-12 00:00:00
413.7181351480051,331.18335127874735,413.7181351480051,331.18335127874735,1552,2021-08-13 00:00:00
403.9964078456151,334.4940254808809,403.9964078456151,334.4940254808809,1588,2021-08-14 00:00:00
398.7928948332143,334.5816384049969,398.7928948332143,334.5816384049969,1670,2021-08-15 00:00:00
